49,11,2004,9,25,18,26.9,-78.2,105,952
49.5,11,2004,9,25,21,27.017,-78.819,104.98,951.3
50,11,2004,9,26,0,27.1,-79.4,105,951
50.5,11,2004,9,26,3,27.166,-79.997,107.07,949.63
51,11,2004,9,26,6,27.3,-80.6,95,953
51.5,11,2004,9,26,9,27.486,-81.138,83.337,959.45
52,11,2004,9,26,12,27.7,-81.6,75,965
52.5,11,2004,9,26,15,27.95,-81.995,64.809,967.75
53,11,2004,9,26,18,28.3,-82.3,55,970
53.5,11,2004,9,26,21,28.789,-82.508,48.679,974.06
54,11,2004,9,27,0,29.3,-82.7,45,978
54.5,11,2004,9,27,3,29.72,-82.96,42.35,979.77
55,11,2004,9,27,6,30.1,-83.3,40,981
55.5,11,2004,9,27,9,30.53,-83.677,37.544,983.63
56,11,2004,9,27,12,31.1,-83.9,35,987
56.5,11,2004,9,27,15,31.833,-83.821,32.472,990.09
57,11,2004,9,27,18,32.5,-83.6,30,993
57.5,11,2004,9,27,21,32.9,-83.416,27.569,995.88
58,11,2004,9,28,0,33.2,-83.2,25,998
58.5,11,2004,9,28,3,33.603,-82.854,22.254,998.75
59,11,2004,9,28,6,34.1,-82.4,20,999
59.5,11,2004,9,28,9,34.662,-81.844,19.041,999.6
60,11,2004,9,28,12,35.4,-81,20,1000
60.5,11,2004,9,28,15,36.372,-79.745,22.834,999.6
61,11,2004,9,28,18,37.3,-78.4,25,999
61.5,11,2004,9,28,21,37.911,-77.3,24.625,998.87
62,11,2004,9,29,0,38.3,-76.4,25,999
62.5,11,2004,9,29,3,38.609,-75.567,29.292,999.04
63,11,2004,9,29,6,38.8,-74.7,35,999
63.5,11,2004,9,29,9,38.791,-73.708,38.208,998.96
64,11,2004,9,29,12,38.5,-72.5,35,999
