49.5,9,2004,9,14,21,24.191,-86.763,119.77,928.89
50,9,2004,9,15,0,24.7,-87,120,928
50.5,9,2004,9,15,3,25.151,-87.196,120.55,930.81
51,9,2004,9,15,6,25.6,-87.4,120,935
51.5,9,2004,9,15,9,26.116,-87.653,117.42,937.73
52,9,2004,9,15,12,26.7,-87.9,115,939
52.5,9,2004,9,15,15,27.322,-88.08,114.78,939.13
53,9,2004,9,15,18,27.9,-88.2,115,937
53.5,9,2004,9,15,21,28.382,-88.265,113.45,932.5
54,9,2004,9,16,0,28.9,-88.2,110,931
54.5,9,2004,9,16,3,29.56,-87.987,105.89,936.97
55,9,2004,9,16,6,30.2,-87.9,105,946
55.5,9,2004,9,16,9,30.809,-87.827,91.219,955.97
56,9,2004,9,16,12,31.4,-87.7,70,965
56.5,9,2004,9,16,15,31.936,-87.604,57.798,970.59
57,9,2004,9,16,18,32.5,-87.4,50,975
57.5,9,2004,9,16,21,33.159,-86.971,39.462,980.65
58,9,2004,9,17,0,33.8,-86.5,30,986
58.5,9,2004,9,17,3,34.304,-86.151,26.227,989.18
59,9,2004,9,17,6,34.7,-85.7,25,991
59.5,9,2004,9,17,9,35.049,-84.926,22.503,992.64
60,9,2004,9,17,12,35.4,-84,20,994
60.5,9,2004,9,17,15,35.787,-83.133,19.385,994.9
61,9,2004,9,17,18,36.2,-82.3,20,996
61.5,9,2004,9,17,21,36.617,-81.429,20.582,997.78
62,9,2004,9,18,0,37,-80.5,20,999
62.5,9,2004,9,18,3,37.333,-79.513,17.662,998.61
63,9,2004,9,18,6,37.7,-78.5,15,998
63.5,9,2004,9,18,9,38.139,-77.519,13.772,998.65
64,9,2004,9,18,12,38.4,-76.7,15,1000
64.5,9,2004,9,18,15,38.274,-76.111,19.127,1001.2
65,9,2004,9,18,18,38,-75.5,25,1002
65.5,9,2004,9,18,21,37.815,-74.673,30.969,1002.5
66,9,2004,9,19,0,37.5,-74,35,1003
66.5,9,2004,9,19,3,36.829,-73.846,35.747,1003.8
67,9,2004,9,19,6,36,-74,35,1005
67.5,9,2004,9,19,9,35.243,-74.193,34.793,1006.7
68,9,2004,9,19,12,34.5,-74.5,35,1008
68.5,9,2004,9,19,15,33.673,-75.046,35.08,1008.2
69,9,2004,9,19,18,32.8,-75.8,35,1008
69.5,9,2004,9,19,21,31.927,-76.672,34.887,1008
70,9,2004,9,20,0,31,-77.5,35,1008
