"","value","x","y"
"1",0,-86.613381322022,40.8244521125479
"2",0,-86.474381322022,40.8244521125479
"3",0,-86.335381322022,40.8244521125479
"4",0,-86.196381322022,40.8244521125479
"5",0,-86.057381322022,40.8244521125479
"6",0,-85.9183813220221,40.8244521125479
"7",0,-85.7793813220221,40.8244521125479
"8",0,-85.6403813220221,40.8244521125479
"9",0,-85.5013813220221,40.8244521125479
"10",0,-85.3623813220221,40.8244521125479
"11",0,-85.2233813220221,40.8244521125479
"12",0.231598871951649,-85.0843813220222,40.8244521125479
"13",1.03803122733113,-84.9453813220222,40.8244521125479
"14",1.82594364011723,-84.8063813220222,40.8244521125479
"15",2.42068302692289,-84.6673813220222,40.8244521125479
"16",2.60970509299609,-84.5283813220222,40.8244521125479
"17",2.60922144099218,-84.3893813220223,40.8244521125479
"18",0,-87.0303813220219,40.7194521125479
"19",0,-86.8913813220219,40.7194521125479
"20",0,-86.7523813220219,40.7194521125479
"21",0,-86.613381322022,40.7194521125479
"22",0,-86.474381322022,40.7194521125479
"23",0,-86.335381322022,40.7194521125479
"24",0,-86.196381322022,40.7194521125479
"25",0,-86.057381322022,40.7194521125479
"26",0,-85.9183813220221,40.7194521125479
"27",0,-85.7793813220221,40.7194521125479
"28",0,-85.6403813220221,40.7194521125479
"29",0,-85.5013813220221,40.7194521125479
"30",0,-85.3623813220221,40.7194521125479
"31",0,-85.2233813220221,40.7194521125479
"32",0.57256287781881,-85.0843813220222,40.7194521125479
"33",1.48862481863524,-84.9453813220222,40.7194521125479
"34",2.22736151073856,-84.8063813220222,40.7194521125479
"35",2.75588495477587,-84.6673813220222,40.7194521125479
"36",2.87949383450804,-84.5283813220222,40.7194521125479
"37",2.81082101620232,-84.3893813220223,40.7194521125479
"38",2.71426972120565,-84.2503813220223,40.7194521125479
"39",2.68931702350924,-84.1113813220223,40.7194521125479
"40",2.77578845525806,-83.9723813220223,40.7194521125479
"41",0,-87.4473813220219,40.6144521125479
"42",0,-87.3083813220219,40.6144521125479
"43",0,-87.1693813220219,40.6144521125479
"44",0,-87.0303813220219,40.6144521125479
"45",0,-86.8913813220219,40.6144521125479
"46",0,-86.7523813220219,40.6144521125479
"47",0,-86.613381322022,40.6144521125479
"48",0,-86.474381322022,40.6144521125479
"49",0,-86.335381322022,40.6144521125479
"50",0,-86.196381322022,40.6144521125479
"51",0,-86.057381322022,40.6144521125479
"52",0,-85.9183813220221,40.6144521125479
"53",0,-85.7793813220221,40.6144521125479
"54",0,-85.6403813220221,40.6144521125479
"55",0,-85.5013813220221,40.6144521125479
"56",0,-85.3623813220221,40.6144521125479
"57",0,-85.2233813220221,40.6144521125479
"58",1.01006419820418,-85.0843813220222,40.6144521125479
"59",2.02051596029653,-84.9453813220222,40.6144521125479
"60",2.68099389906276,-84.8063813220222,40.6144521125479
"61",2.99222521963933,-84.6673813220222,40.6144521125479
"62",2.90852308701343,-84.5283813220222,40.6144521125479
"63",2.71998334534877,-84.3893813220223,40.6144521125479
"64",2.58427158954387,-84.2503813220223,40.6144521125479
"65",2.63486804387699,-84.1113813220223,40.6144521125479
"66",2.81466984382885,-83.9723813220223,40.6144521125479
"67",3.07774229518476,-83.8333813220223,40.6144521125479
"68",3.19686043724656,-83.6943813220224,40.6144521125479
"69",3.24931996286689,-83.5553813220224,40.6144521125479
"70",0,-87.7253813220218,40.5094521125479
"71",0,-87.5863813220218,40.5094521125479
"72",0,-87.4473813220219,40.5094521125479
"73",0,-87.3083813220219,40.5094521125479
"74",0,-87.1693813220219,40.5094521125479
"75",0,-87.0303813220219,40.5094521125479
"76",0,-86.8913813220219,40.5094521125479
"77",0,-86.7523813220219,40.5094521125479
"78",0,-86.613381322022,40.5094521125479
"79",0,-86.474381322022,40.5094521125479
