"","value","x","y"
"1",0,-86.057381322022,42.7144521125477
"2",0,-85.9183813220221,42.7144521125477
"3",0,-85.7793813220221,42.7144521125477
"4",0,-85.6403813220221,42.7144521125477
"5",0,-85.5013813220221,42.7144521125477
"6",0,-85.3623813220221,42.7144521125477
"7",0,-85.2233813220221,42.7144521125477
"8",0,-85.0843813220222,42.7144521125477
"9",0,-84.9453813220222,42.7144521125477
"10",0,-86.8913813220219,42.6094521125477
"11",0,-86.7523813220219,42.6094521125477
"12",0,-86.613381322022,42.6094521125477
"13",0,-86.474381322022,42.6094521125477
"14",0,-86.335381322022,42.6094521125477
"15",0,-86.196381322022,42.6094521125477
"16",0,-86.057381322022,42.6094521125477
"17",0,-85.9183813220221,42.6094521125477
"18",0,-85.7793813220221,42.6094521125477
"19",0,-85.6403813220221,42.6094521125477
"20",0,-85.5013813220221,42.6094521125477
"21",0,-85.3623813220221,42.6094521125477
"22",0,-85.2233813220221,42.6094521125477
"23",0,-85.0843813220222,42.6094521125477
"24",0,-84.9453813220222,42.6094521125477
"25",0,-84.8063813220222,42.6094521125477
"26",0,-84.6673813220222,42.6094521125477
"27",0,-84.5283813220222,42.6094521125477
"28",0,-84.3893813220223,42.6094521125477
"29",0,-84.2503813220223,42.6094521125477
"30",0,-84.1113813220223,42.6094521125477
"31",0,-87.4473813220219,42.5044521125477
"32",0,-87.3083813220219,42.5044521125477
"33",0,-87.1693813220219,42.5044521125477
"34",0,-87.0303813220219,42.5044521125477
"35",0,-86.8913813220219,42.5044521125477
"36",0,-86.7523813220219,42.5044521125477
"37",0,-86.613381322022,42.5044521125477
"38",0,-86.474381322022,42.5044521125477
"39",0,-86.335381322022,42.5044521125477
"40",0,-86.196381322022,42.5044521125477
"41",0,-86.057381322022,42.5044521125477
"42",0,-85.9183813220221,42.5044521125477
"43",0,-85.7793813220221,42.5044521125477
"44",0,-85.6403813220221,42.5044521125477
"45",0,-85.5013813220221,42.5044521125477
"46",0,-85.3623813220221,42.5044521125477
"47",0,-85.2233813220221,42.5044521125477
"48",0,-85.0843813220222,42.5044521125477
"49",0,-84.9453813220222,42.5044521125477
"50",0,-84.8063813220222,42.5044521125477
"51",0,-84.6673813220222,42.5044521125477
"52",0,-84.5283813220222,42.5044521125477
"53",0,-84.3893813220223,42.5044521125477
"54",0,-84.2503813220223,42.5044521125477
"55",0,-84.1113813220223,42.5044521125477
"56",0,-83.9723813220223,42.5044521125477
"57",0,-83.8333813220223,42.5044521125477
"58",0,-83.6943813220224,42.5044521125477
"59",0,-83.5553813220224,42.5044521125477
"60",0,-87.8643813220218,42.3994521125477
"61",0,-87.7253813220218,42.3994521125477
"62",0,-87.5863813220218,42.3994521125477
"63",0,-87.4473813220219,42.3994521125477
"64",0,-87.3083813220219,42.3994521125477
"65",0,-87.1693813220219,42.3994521125477
"66",0,-87.0303813220219,42.3994521125477
"67",0,-86.8913813220219,42.3994521125477
"68",0,-86.7523813220219,42.3994521125477
"69",0,-86.613381322022,42.3994521125477
"70",0,-86.474381322022,42.3994521125477
"71",0,-86.335381322022,42.3994521125477
"72",0,-86.196381322022,42.3994521125477
"73",0,-86.057381322022,42.3994521125477
"74",0,-85.9183813220221,42.3994521125477
"75",0,-85.7793813220221,42.3994521125477
"76",0,-85.6403813220221,42.3994521125477
"77",0,-85.5013813220221,42.3994521125477
"78",0,-85.3623813220221,42.3994521125477
"79",0,-85.2233813220221,42.3994521125477
"80",0,-85.0843813220222,42.3994521125477
"81",0,-84.9453813220222,42.3994521125477
"82",0,-84.8063813220222,42.3994521125477
"83",0,-84.6673813220222,42.3994521125477
"84",0,-84.5283813220222,42.3994521125477
"85",0,-84.3893813220223,42.3994521125477
"86",0,-84.2503813220223,42.3994521125477
"87",0,-84.1113813220223,42.3994521125477
"88",0,-83.9723813220223,42.3994521125477
"89",0,-83.8333813220223,42.3994521125477
"90",0,-83.6943813220224,42.3994521125477
"91",0,-83.5553813220224,42.3994521125477
"92",0,-83.4163813220224,42.3994521125477
"93",0,-83.2773813220224,42.3994521125477
"94",0,-83.1383813220224,42.3994521125477
"95",0,-88.2813813220217,42.2944521125477
"96",0,-88.1423813220218,42.2944521125477
"97",0,-88.0033813220218,42.2944521125477
"98",0,-87.8643813220218,42.2944521125477
"99",0,-87.7253813220218,42.2944521125477
"100",0,-87.5863813220218,42.2944521125477
"101",0,-87.4473813220219,42.2944521125477
"102",0,-87.3083813220219,42.2944521125477
"103",0,-87.1693813220219,42.2944521125477
"104",0,-87.0303813220219,42.2944521125477
"105",0,-86.8913813220219,42.2944521125477
"106",0,-86.7523813220219,42.2944521125477
"107",0,-86.613381322022,42.2944521125477
"108",0,-86.474381322022,42.2944521125477
"109",0,-86.335381322022,42.2944521125477
"110",0,-86.196381322022,42.2944521125477
"111",0,-86.057381322022,42.2944521125477
"112",0,-85.9183813220221,42.2944521125477
"113",0,-85.7793813220221,42.2944521125477
"114",0,-85.6403813220221,42.2944521125477
"115",0,-85.5013813220221,42.2944521125477
"116",0,-85.3623813220221,42.2944521125477
"117",0,-85.2233813220221,42.2944521125477
"118",0,-85.0843813220222,42.2944521125477
"119",0,-84.9453813220222,42.2944521125477
"120",0,-84.8063813220222,42.2944521125477
"121",0,-84.6673813220222,42.2944521125477
"122",0,-84.5283813220222,42.2944521125477
"123",0,-84.3893813220223,42.2944521125477
"124",0,-84.2503813220223,42.2944521125477
"125",0,-84.1113813220223,42.2944521125477
"126",0,-83.9723813220223,42.2944521125477
"127",0,-83.8333813220223,42.2944521125477
"128",0,-83.6943813220224,42.2944521125477
"129",0,-83.5553813220224,42.2944521125477
"130",0,-83.4163813220224,42.2944521125477
"131",0,-83.2773813220224,42.2944521125477
"132",0,-83.1383813220224,42.2944521125477
"133",0,-82.9993813220224,42.2944521125477
"134",0.959208012045344,-82.8603813220225,42.2944521125477
"135",1.70096260438441,-82.7213813220225,42.2944521125477
"136",0,-88.5593813220217,42.1894521125477
"137",0,-88.4203813220217,42.1894521125477
"138",0,-88.2813813220217,42.1894521125477
"139",0,-88.1423813220218,42.1894521125477
